,name,price_level,rating,user_ratings_total,formatted_address,latitude,longitude
1039,21 E. Chestnut,NULL,3.4,45,"21 E Chestnut St, Chicago, IL 60611, USA",41.898133,-87.62718
1061,Hyde Park Liquor,NULL,4.3,45,"128 E 51st St, Chicago, IL 60615, USA",41.8021899,-87.6213451
860,Restaurant La Roca La Casa De Los Chilaquiles ,NULL,4.6,45,"2959 W Pershing Rd, Chicago, IL 60632, USA",41.8225665,-87.699429
970,Captain Hooks,1,3.5,46,"601 E 79th St, Chicago, IL 60619, USA",41.7508333,-87.6097222
232,La Chaparrita Taqueria #2,1,3.8,46,"4559 S Richmond St, Chicago, IL 60632, USA",41.8101501,-87.6977233
535,CLAUDIA,NULL,4.3,46,"1952 N Damen Ave, Chicago, IL 60647, USA",41.9174284,-87.6778639
946,LOS MOLCAJETES,NULL,4.5,46,"5344 W Fullerton Ave, Chicago, IL 60639, USA",41.9242467,-87.7603257
781,Barca Restaurant,NULL,5,46,"4754 W Belmont Ave, Chicago, IL 60641, USA",41.9389722,-87.7461182
273,Lao Sze Chuan (Grant Park),2,4.1,47,"616 S Wabash Ave, Chicago, IL 60605, USA",41.873858,-87.6262996
1330,Kong Dog,1,4.5,47,"2026 S Clark St Unit F, Chicago, IL 60616, USA",41.8545724,-87.6304378
1275,4 Seasons,1,4.6,47,"4755 S Ashland Ave, Chicago, IL 60609, USA",41.8071685,-87.664634
1385,Arcoiris,NULL,4,47,"4007 W Armitage Ave, Chicago, IL 60639, USA",41.9169158,-87.7269592
74,Yolis Tamales,NULL,4.2,47,"5002 S Western Ave, Chicago, IL 60609, USA",41.8027852,-87.6845503
319,Nuts on Clark,2,4.3,49,"500 W Jackson Blvd, Chicago, IL 60661, USA",41.8782461,-87.6401382
376,Eto'o Modern Asian Cuisine,2,4.5,49,"1373 E 53rd St, Chicago, IL 60615, USA",41.7993513,-87.5922149
333,Chicago Health Foods,1,4.5,49,"22 W Maple St, Chicago, IL 60610, USA",41.9019829,-87.6291308
856,Shotay's,1,4.6,49,"4311 W 47th St, Chicago, IL 60632, USA",41.8076791,-87.7312728
1292,True Burger,NULL,1.3,49,"5700 South Cicero Avenue Main Terminal, Concourse A, Gate A5, Chicago, IL 60629, USA",41.7883503,-87.7417559
1148,La Tropicana Bar & Restaurant,NULL,4.3,49,"3601 W North Ave, Chicago, IL 60647, USA",41.9097021,-87.7169153
544,UChicago Medicine Center for Care and Discovery - Hyde Park,NULL,4.3,50,"5700 S Maryland Ave, Chicago, IL 60637, USA",41.79098,-87.6049447
1099,KimmyKakes Cafe & Bakery,NULL,4.8,50,"10225 S Western Ave, Chicago, IL 60643, USA",41.7074439,-87.6814577
1248,Brioche Doree,1,2.2,51,"10000 W Balmoral Ave, Chicago, IL 60666, USA",41.9790366,-87.9065766
207,City Hall - Chicago,NULL,4.5,51,"838 W Kinzie St, Chicago, IL 60642, USA",41.8891109,-87.6490507
823,Lakeview Market & Liquors,NULL,4.6,51,"1118 S Michigan Ave, Chicago, IL 60605, USA",41.8689373,-87.6246648
901,Peanut Park Trattoria,NULL,4.6,51,"1359 W Taylor St, Chicago, IL 60607, USA",41.869108,-87.6614467
308,La Pharmacie,NULL,4.8,51,"5557 N Sheridan Rd, Chicago, IL 60640, USA",41.9835426,-87.6548831
1358,Paulo Gelato & Chocolate,NULL,4.9,51,"1058 W Chicago Ave, Chicago, IL 60642, USA",41.8964124,-87.6549236
926,Da Mao Jia Royal Highness Zhu A Place by DaMao,2,4.6,52,"2621 S Halsted St, Chicago, IL 60608, USA",41.8447286,-87.6461694
1069,Cenaduria Los Dorados,NULL,4.4,52,"13514 S Avenue O, Chicago, IL 60633, USA",41.6494951,-87.5401684
1310,MEROE Sudanese & Mediterranean Grill,NULL,4.8,52,"939 N Orleans St, Chicago, IL 60610, USA",41.9000653,-87.6370456
408,Shark's Fish & Chicken Cicero,1,3.9,53,"325 S Cicero Ave, Chicago, IL 60644, USA",41.8761252,-87.7447475
412,The Casino Club,NULL,4.1,53,"195 E Delaware Pl, Chicago, IL 60611, USA",41.8989978,-87.6221667
820,Chicago Commons - Adult Day Services and Headquarters,NULL,4.1,53,"515 E 50th St, Chicago, IL 60615, USA",41.8037416,-87.6133524
761,Hearty Boys,NULL,4.5,53,"3525 W Grand Ave, Chicago, IL 60651, USA",41.9015339,-87.7148027
1233,Sleep Walk Chocolateria & Cafe,NULL,4.7,53,"1844 S Blue Island Ave, Chicago, IL 60608, USA",41.8567319,-87.6622862
941,El Rey De La Costa,2,3.9,54,"3548 W Lawrence Ave, Chicago, IL 60625, USA",41.9685336,-87.7178539
148,Gyuro Ramen,2,4.8,54,"171 N Aberdeen St, Chicago, IL 60607, USA",41.8850715,-87.6542602
811,Lex Chinese,1,3.7,54,"6207 S Kedzie Ave, Chicago, IL 60629, USA",41.7805351,-87.7029574
323,Avis Car Rental,NULL,3.9,54,"335a S Franklin St, Chicago, IL 60606, USA",41.877057,-87.634982
278,National Louis University - Chicago campus,NULL,4,54,"122 S Michigan Ave, Chicago, IL 60603, USA",41.8798635,-87.6248481
1123,The Black Vegan,NULL,4.2,54,"2300 S Kedzie Ave, Chicago, IL 60623, USA",41.8498359,-87.7055196
405,Tin Whistle,NULL,4.8,54,"6448 N Milwaukee Ave, Chicago, IL 60631, USA",41.9983867,-87.7890993
975,Monkey King Jianbing,2,4.7,55,"2252 S Canal St, second floor Unit 228, Chicago, IL 60616, USA",41.851541,-87.6386234
37,Leos Coney Island,1,4.6,55,"2807 N Sheffield Ave, Chicago, IL 60657, USA",41.9330301,-87.6535711
629,Tasty Subs,NULL,3.4,55,"3723 W Chicago Ave, Chicago, IL 60651, USA",41.8952257,-87.7196691
16,Boca Loca Cantina,NULL,4.1,55,"1477 W Winnemac Ave, Chicago, IL 60640, USA",41.9732572,-87.6675099
887,The Egg Roll Factory,NULL,4.3,55,"3652 W Chicago Ave, Chicago, IL 60651, USA",41.8956466,-87.7185123
676,Tatas Tacos,1,4.4,56,"2826 N Lincoln Ave, Chicago, IL 60657, USA",41.9331007,-87.659729
369,North Shore Banquet Hall,NULL,3.8,56,"2519 W Devon Ave, Chicago, IL 60659, USA",41.9975407,-87.6931575
422,Best Southtown Gyro,NULL,3.9,56,"240 E 35th St, Chicago, IL 60616, USA",41.8312067,-87.6200975
854,Astoria Lounge Inc,1,3.9,57,"3208 N Kostner Ave, Chicago, IL 60641, USA",41.9392191,-87.7372005
1393,Cha Cha Machli Wala,NULL,4.6,57,"6348 N Artesian Ave, Chicago, IL 60659, USA",41.9973693,-87.6912225
1286,Halal Pita Grill,2,4,58,"1234 N Halsted St, Chicago, IL 60642, USA",41.9046828,-87.6487122
357,Lure Fishbar - Chicago,2,4.2,58,"616 N Rush St, Chicago, IL 60611, USA",41.8930882,-87.6258365
251,New Love Teriyaki,1,4.1,58,"3901 S California Ave, Chicago, IL 60632, USA",41.8226398,-87.6944546
919,Gusi's Pizza,NULL,3.9,58,"10606 S Torrence Ave, Chicago, IL 60617, USA",41.7024701,-87.5599001
162,El Sombrero,NULL,4.4,58,"5220 S Pulaski Rd, Chicago, IL 60632, USA",41.79834,-87.7248037
307,Jewell Events Catering,1,4.6,59,"1932 W Lake St, Chicago, IL 60612, USA",41.8852847,-87.676376
878,Iittle Jamaica jerk cuisine,NULL,4.6,59,"6319 S King Dr, Chicago, IL 60637, USA",41.7796719,-87.6153886
1363,Fanfares Catering Services,NULL,4.7,59,"742 E 95th St, Chicago, IL 60619, USA",41.7223546,-87.6051901
737,Roger's Wing,2,3.8,60,"6752 N Sheridan Rd, Chicago, IL 60626, USA",42.0050392,-87.6611559
1103,New Star Gyros Fish and Chicken,1,3.4,60,"5952 Roosevelt Rd, Chicago, IL 60644, USA",41.8655885,-87.7737196
1247,Los Cuates de Juanita's,NULL,4.4,60,"2757 W 71st St #2759, Chicago, IL 60629, USA",41.7643541,-87.6928499
406,La Michoacana de Poncitlan,NULL,4.5,60,"5158 S Kedzie Ave 1 w, Chicago, IL 60632, USA",41.7991091,-87.7040327
8,Guaranteed Rate,NULL,2.2,61,"3940 North, Chicago, IL 60613, USA",41.9535333,-87.6743957
743,El Taconazo Express,NULL,3.9,61,"3129 W Armitage Ave, Chicago, IL 60647, USA",41.9171704,-87.7066775
1287,Taqueria El Patron,NULL,4.1,61,"3233 W Cermak Rd, Chicago, IL 60623, USA",41.851495,-87.706646
565,Tacos El Pichiiz,NULL,4.6,61,"5409 W North Ave, Chicago, IL 60639, USA",41.9092677,-87.7610792
1183,George's Deep Dish,NULL,4.6,61,"6221 N Clark St, Chicago, IL 60660, USA",41.995116,-87.669763
889,Rise Up Chicago,2,3.8,62,"2909 N Broadway, Chicago, IL 60657, USA",41.9351855,-87.6439837
558,Panda Express,1,4,62,"130 E Randolph St, Chicago, IL 60601, USA",41.8849569,-87.6230524
201,Big Shark,NULL,4.1,62,"2553 E 75th St, Chicago, IL 60649, USA",41.7589485,-87.5619373
744,Naranja Dulce Chicago,NULL,4.5,62,"3124 W Montrose Ave, Chicago, IL 60618, USA",41.9614595,-87.7068892
121,RealGood Stuff Co Southport,2,4.3,63,"3548 N Southport Ave, Chicago, IL 60657, USA",41.9466318,-87.66417
384,Raffi's Locale,2,4.7,63,"7547 W Irving Park Rd, Chicago, IL 60634, USA",41.9523702,-87.8164467
373,Rapha Chicago,NULL,4.4,63,"1514 N Milwaukee Ave, Chicago, IL 60622, USA",41.9089423,-87.6754591
575,El Tamarindo Loco,NULL,4.7,63,"3240 N Pulaski Rd, Chicago, IL 60641, USA",41.9402845,-87.7273522
53,El Churrito Rojas,1,4.2,64,"3251 S Halsted St, Chicago, IL 60608, USA",41.8349757,-87.6460664
22,Kendall College,NULL,4.2,64,"18 S Michigan Ave 3rd Floor, Chicago, IL 60603, USA",41.8814882,-87.625001
1398,Joker's Cajun Smokehouse,2,4.1,65,"2416 W Schubert Ave, Chicago, IL 60647, USA",41.930476,-87.6887178
904,Big Tony Foods Inc,1,4.3,65,"5611 W Lake St, Chicago, IL 60644, USA",41.8870484,-87.7656191
1046,Gateway Foundation,NULL,4.4,65,"3828 W Taylor St, Chicago, IL 60624, USA",41.8692504,-87.7215349
504,Bronzeville Winery,NULL,4.6,65,"4420 S Cottage Grove Ave, Chicago, IL 60653, USA",41.8142273,-87.60692
993,Little Lulu's Ice & Nutrition Bar,NULL,4.6,65,"5035 W Montrose Ave, Chicago, IL 60641, USA",41.9604845,-87.7539589
1168,Linda Michoacana,NULL,4.8,65,"6808 W North Ave, Chicago, IL 60707, USA",41.9094084,-87.7952607
1316,Naveen's Cuisine,NULL,5,65,"2523 W North Ave, Chicago, IL 60647, USA",41.9101313,-87.6906502
1085,Kuro Ramen,2,4.1,66,"2246 S Canal St, Chicago, IL 60616, USA",41.8514542,-87.6386275
1013,Lakeshore Sport & Fitness,NULL,3.8,66,"1320 W Fullerton Ave, Chicago, IL 60614, USA",41.9259338,-87.6614685
976,Platinum Club and Bar,NULL,4.4,66,"6251 N McCormick Blvd Unit C, Chicago, IL 60659, USA",41.9952127,-87.7123947
85,China Wok,2,4.3,68,"3106 N Central Ave, Chicago, IL 60634, USA",41.9370267,-87.7668427
1382,Mixed Greens,2,4.6,68,"175 N Franklin St, Chicago, IL 60606, USA",41.8853996,-87.6351788
783,Jamba,1,4,68,"500 W Madison St #C007, Chicago, IL 60661, USA",41.882046,-87.64048
240,Boxcar Betty's - Bucktown,NULL,4.5,68,"1856 W North Ave, Chicago, IL 60622, USA",41.9107013,-87.6748526
184,ClimbZone Chicago,NULL,4.6,68,"2500 W Bradley Pl Suite M, Chicago, IL 60618, USA",41.9501539,-87.6923177
704,Dining Room At Kendall College,2,4.7,70,"18 S Michigan Ave, Chicago, IL 60603, USA",41.8814882,-87.625001
325,La Sirena restaurant and bar,NULL,3.8,70,"3109 W 59th St, Chicago, IL 60629, USA",41.7861948,-87.7013928
656,Four Seasons Dumplings,2,4.5,71,"3205 S Halsted St, Chicago, IL 60608, USA",41.8360163,-87.6458318
806,Chengdu Impression Wicker Park,2,4.6,71,"1300 N Milwaukee Ave, Chicago, IL 60622, USA",41.9052127,-87.6696531
461,Dynamic African Cuisine Inc,1,4.1,71,"1127 W Thorndale Ave, Chicago, IL 60660, USA",41.9896059,-87.6592843
678,"Cheba Hut ""Toasted"" Subs",1,4.8,71,"3412 N Sheffield Ave, Chicago, IL 60657, USA",41.9438662,-87.6544615
62,LiFE,NULL,4.4,71,"3858 W Madison St, Chicago, IL 60624, USA",41.8809691,-87.7230862
173,Bina's Place,NULL,4.8,71,"2210 W Touhy Ave, Chicago, IL 60645, USA",42.0124293,-87.6865557
180,Davenport's Piano Bar and Cabaret,2,4.6,72,"1383 N Milwaukee Ave, Chicago, IL 60622, USA",41.9070357,-87.6720021
426,Rockit Barbershop & Beauty Salon,NULL,4.5,73,"1650 W 18th St, Chicago, IL 60608, USA",41.8579266,-87.6682294
427,Chase Bank,NULL,3.6,74,"10 S Dearborn St, Chicago, IL 60603, USA",41.881708,-87.629668
745,Jerk it iz,NULL,4.1,74,"8239 S Cottage Grove Ave, Chicago, IL 60619, USA",41.74462,-87.604638
360,Wonder Chop,NULL,4.8,74,"2418 W Fullerton Ave, Chicago, IL 60647, USA",41.9250485,-87.6884298
13,Birria,NULL,4.6,75,"4005 E 106th St, Chicago, IL 60617, USA",41.7025157,-87.5266673
686,Esquina del Sazon,1,5,76,"3834 W 47th St, Chicago, IL 60632, USA",41.8080891,-87.7200902
214,La Michoacana Jugolandia,NULL,4.1,76,"5106 S Archer Ave, Chicago, IL 60632, USA",41.800919,-87.7293438
1015,Paulie Gee's Wicker Park,NULL,4.6,76,"1566 N Damen Ave, Chicago, IL 60622, USA",41.9101933,-87.6776239
594,Rice and Noodles,NULL,4.7,77,"2018 S Blue Island Ave, Chicago, IL 60608, USA",41.8546383,-87.6641673
265,El Sol De Mexico,2,4,78,"6418 N Western Ave, Chicago, IL 60645, USA",41.998277,-87.690267
843,TCBY,1,3.6,78,"Circular Bldg, O'Hare Field #6, Chicago, IL 60666, USA",41.9757759,-87.9033055
99,Los Pollitos,NULL,4.4,78,"4003 W Armitage Ave, Chicago, IL 60639, USA",41.916982,-87.7267644
512,Urban Olive The Mediterranean Table,NULL,1.8,79,"10000 W Balmoral Ave, Chicago, IL 60666, USA",41.9744611,-87.8905606
858,Hing Wang,NULL,4.7,79,"1122 W Wilson Ave, Chicago, IL 60640, USA",41.9655742,-87.6585951
1066,"Goddess and the Baker, Madison",1,4.5,80,"181 W Madison St, Chicago, IL 60602, USA",41.8816217,-87.633368
671,The Little Pickle,1,4.7,80,"3703 W Fullerton Ave, Chicago, IL 60647, USA",41.9244089,-87.7196498
276,La Casa del Borrego,NULL,4.2,80,"3002 S Pulaski Rd, Chicago, IL 60623, USA",41.838539,-87.7245616
709,Aretha's Dream Restaurant & Catering,2,3.8,81,"616 E 79th St, Chicago, IL 60619, USA",41.751388,-87.6094445
82,BABA'S FAMOUS STEAK AND LEMONADE,1,3.1,81,"344 N Laramie Ave, Chicago, IL 60644, USA",41.887171,-87.7552985
1214,Whispers at Oak Street Beach,NULL,3.2,81,"1001 N Lake Shore Dr, Chicago, IL 60611, USA",41.9017641,-87.6219076
428,Ludlow Charlingtons Coffee Shop,NULL,5,81,"2425 N Clark St, Chicago, IL 60614, USA",41.9262858,-87.6407508
174,Verzenay Chicago,2,4.7,82,"2507 N Lincoln Ave, Chicago, IL 60614, USA",41.9275031,-87.6513499
938,Wok! You Want,NULL,4.4,82,"3051 N California Ave, Chicago, IL 60618, USA",41.9372738,-87.6974332
730,Segnatore,NULL,4.7,82,"1001 N California Ave, Chicago, IL 60622, USA",41.8994331,-87.6964952
522,Dunkin',1,3.6,83,"5949 W Higgins Rd, Chicago, IL 60630, USA",41.9726814,-87.777793
320,New Delta Restaurant,NULL,4.8,83,"3205 N Cicero Ave, Chicago, IL 60641, USA",41.9390802,-87.7467111
474,Tamales Rebe,NULL,4.2,84,"5926 S Pulaski Rd, Chicago, IL 60629, USA",41.785073,-87.723315
202,Bazaar Meat by Jose Andres,NULL,4.7,84,"120 N Upper Wacker Dr, Chicago, IL 60606, USA",41.8837828,-87.6374102
206,Drink and Ink,1,4.7,85,"4443 N Broadway, Chicago, IL 60640, USA",41.9629255,-87.6556854
910,Chicagoland Ham,NULL,4.3,85,"8615 S Stony Is Ave, Chicago, IL 60617, USA",41.738212,-87.584946
134,Cultivate by Forbidden Root,NULL,4.8,86,"4710 N Ravenswood Ave, Chicago, IL 60640, USA",41.9675589,-87.6750644
797,The Crazy Greek Chicago,1,4.6,87,"6808 N Sheridan Rd, Chicago, IL 60626, USA",42.005862,-87.6613236
1255,Croatian Cultural Center-Chicago,NULL,4.7,87,"2845 W Devon Ave, Chicago, IL 60659, USA",41.9973389,-87.7017056
950,Green Grocer Chicago,3,4.4,88,"1402 W Grand Ave, Chicago, IL 60642, USA",41.891177,-87.6625464
736,The PRIDE of Chicago - BP,NULL,2.3,88,"1221 S Wabash Ave, Chicago, IL 60605, USA",41.8670224,-87.6251904
18,The Salvation Army Freedom Center,NULL,4.2,88,"825 N Christiana Ave, Chicago, IL 60651, USA",41.8961929,-87.7094381
347,School of the Art Institute of Chicago,NULL,4.3,88,"36 S Wabash Ave, Chicago, IL 60603, USA",41.8809789,-87.6266205
804,Tony's Carryouts,NULL,4.3,88,"101 E 47th St, Chicago, IL 60653, USA",41.809179,-87.6226193
1349,Olive-Harvey College,NULL,4,89,"10001 S Woodlawn Ave, Chicago, IL 60628, USA",41.709907,-87.589316
771,Pescadero Seafood & Oyster Bar,NULL,4.3,89,"1258 W Belmont Ave, Chicago, IL 60657, USA",41.9399394,-87.6611987
465,La Trailita,NULL,4.5,90,"5940 W Diversey Ave, Chicago, IL 60639, USA",41.9312623,-87.7751207
1204,Musashiya Ramen,NULL,4.5,90,"2938 N Broadway, Chicago, IL 60657, USA",41.9360619,-87.6444099
537,ROYCE' Chocolate in Downtown Chicago,NULL,4.5,91,"The Shops at North Bridge 520, Michigan Ave #320, Chicago, IL 60611, USA",41.8914955,-87.6246189
1332,A Just Harvest,NULL,4.6,91,"7649 N Paulina St, Chicago, IL 60626, USA",42.0209332,-87.6729123
563,Lost Larson (Wicker Park),1,4.5,92,"2140 W Division St, Chicago, IL 60622, USA",41.903274,-87.681304
1325,Birrieria Don Luis,NULL,4.6,92,"3544 E 106th St, Chicago, IL 60617, USA",41.7028701,-87.5371665
1055,Three Wheels Noodle,NULL,4.7,92,"2339 N Milwaukee Ave, Chicago, IL 60647, USA",41.9237937,-87.6985778
1159,Crepe Twist,1,5,93,"545 W Diversey Pkwy, Chicago, IL 60614, USA",41.9326967,-87.643098
1337,Tacos Castillo #1,NULL,4.1,93,"10258 S Ewing Ave, Chicago, IL 60617, USA",41.7083165,-87.5355095
358,El Chisme Express,1,4,94,"5955 S Pulaski Rd, Chicago, IL 60629, USA",41.7843239,-87.7227145
561,ingrained chicago,1,4.6,94,"108 W Chicago Ave, Chicago, IL 60654, USA",41.8967855,-87.6316426
1164,Blackwood BBQ - Illinois Center,1,4.6,94,"233 N Michigan Ave, Chicago, IL 60601, USA",41.8870747,-87.6230927
933,Woodgrain Pizzeria,NULL,3.1,94,"5700 S Cicero Ave, Chicago, IL 60638, USA",41.7858688,-87.742156
1253,Barstool River North,NULL,3.3,94,"14 W Hubbard St, Chicago, IL 60654, USA",41.8902597,-87.6286702
367,Mariscos El Barbas,NULL,4.1,94,"4569 N Elston Ave, Chicago, IL 60630, USA",41.964136,-87.734034
1072,Tacos El Paraiso,NULL,4.1,94,"tacos El Paraiso, 3225 N Harlem Ave, Chicago, IL 60634, USA",41.9387786,-87.8065278
127,Dayglow,NULL,4.4,94,"1757 N Kimball Ave, Chicago, IL 60647, USA",41.9135096,-87.7113767
165,Esmeralda's Lounge,NULL,4.6,94,"2539 W Division St, Chicago, IL 60622, USA",41.9026969,-87.6910201
1004,Bettie Lou's,NULL,4.8,94,"5633 N Ashland Ave, Chicago, IL 60660, USA",41.9845507,-87.6695999
1269,Sharks Fish & Chicken,1,3.8,95,"7100 S Western Ave, Chicago, IL 60636, USA",41.7645661,-87.6837497
753,El Pueblo,1,3.9,95,"2212 W Devon Ave, Chicago, IL 60659, USA",41.9980767,-87.6858467
1189,TenGoku Aburiya,NULL,4.2,95,"651 W Washington Blvd Suite #101A, Chicago, IL 60661, USA",41.8830275,-87.6443711
605,Zia's Social,2,4.4,96,"6158 N Northwest Hwy, Chicago, IL 60631, USA",41.9933541,-87.8014231
1327,Golden Bull Restaurant,2,4.8,96,"242 W Cermak Rd, Chicago, IL 60616, USA",41.853043,-87.633484
1263,Bliss Resto,NULL,4.4,96,"1522 W Montrose Ave, Chicago, IL 60613, USA",41.9617714,-87.6686667
794,Whadda jerk,2,4,97,"2015 W Division St, Chicago, IL 60622, USA",41.9029655,-87.6778852
1254,Siam Country,2,4.6,97,"4637 N Damen Ave, Chicago, IL 60625, USA",41.9662255,-87.6789437
247,Teds Place,1,4.1,97,"4425 N Central Ave, Chicago, IL 60630, USA",41.9612844,-87.7671497
1002,Babe's On Milwaukee,1,4.4,97,"4416 N Milwaukee Ave, Chicago, IL 60630, USA",41.9611278,-87.7550691
715,china ling,NULL,4,97,"7075 N Western Ave, Chicago, IL 60645, USA",42.0107998,-87.6897571
397,La Michoacana Premium,NULL,4.1,97,"5160 S Pulaski Rd #101, Chicago, IL 60632, USA",41.7985709,-87.7245443
52,H&R Block,NULL,4.8,97,"6030 N Broadway, Chicago, IL 60660, USA",41.9916903,-87.6608539
385,Latin American Motorcycle Association,NULL,4.9,97,"3519 W Fullerton Ave, Chicago, IL 60647, USA",41.9244388,-87.7145593
1313,AMZ ENTERPRISE INC #NO,NULL,3.9,98,"749 S Cicero Ave, Chicago, IL 60644, USA",41.870721,-87.7445369
330,The Ivy Room At Tree Studios,NULL,4.6,98,"12 E Ohio St # 100, Chicago, IL 60611, USA",41.892637,-87.627535
712,New China 2,2,3.9,99,"3533 N Western Ave, Chicago, IL 60618, USA",41.9458734,-87.6878165
1156,Philly Sub,1,4.1,99,"1914 E 79th St, Chicago, IL 60649, USA",41.7518129,-87.57776
533,Cherubs,1,4.6,99,"2524 W Fullerton Ave, Chicago, IL 60647, USA",41.9250149,-87.6911592
760,The Wheelhouse Hotel,NULL,4,99,"3475 N Clark St, Chicago, IL 60657, USA",41.945531,-87.654866
1258,The Dandy Crown,NULL,4.5,99,"694 N Milwaukee Ave, Chicago, IL 60642, USA",41.89421,-87.6525548
476,City View Loft,NULL,4.7,99,"324 N Leavitt St #200, Chicago, IL 60612, USA",41.8875923,-87.6824645
969,Ix-Chel Gelato,NULL,5,99,"4968 N Milwaukee Ave #1N, Chicago, IL 60630, USA",41.9712173,-87.7641036
379,Bonne Sante Health Foods,NULL,3.9,100,"1512 E 53rd St, Chicago, IL 60615, USA",41.7997608,-87.5884636
1060,Life Time,NULL,4.3,100,"15 W Chicago Ave, Chicago, IL 60654, USA",41.896365,-87.628922
1272,Mi Nueva Tierra,NULL,4.6,100,"2417 N Clybourn Ave, Chicago, IL 60614, USA",41.9257437,-87.6698082
42,Hellas Gyros,1,3.6,101,"846 W Superior St, Chicago, IL 60642, USA",41.8957512,-87.6495596
732,Oakwood 83,1,4.3,101,"1959 W Montrose Ave, Chicago, IL 60613, USA",41.9613462,-87.6783584
1135,CHACHA Gyro,2,3.8,102,"1912 E 71st St #1, Chicago, IL 60649, USA",41.7662955,-87.5781741
831,Vina Del Mar,2,4.1,102,"5900 W 63rd St, Chicago, IL 60638, USA",41.7780647,-87.7692413
55,French Quiche,NULL,4.7,102,"2210 N Halsted St, Chicago, IL 60614, USA",41.9222228,-87.6488022
1381,Kim's Home Cooking,NULL,4.9,102,"4829 N Kedzie Ave, Chicago, IL 60625, USA",41.969359,-87.7080737
519,SUMI,NULL,4.4,103,"1303 S Michigan Ave, Chicago, IL 60605, USA",41.8656083,-87.6238097
48,Subway,1,3.7,104,"7918 S Western Ave, Chicago, IL 60620, USA",41.7494633,-87.6833599
45,Asian Mix Cafe,1,4.4,104,"3945 North Broadway, Chicago, IL 60613, USA",41.95407,-87.6500808
511,Raymond's Taco's no.3,NULL,4.3,104,"3638 W Fullerton Ave, Chicago, IL 60647, USA",41.9247241,-87.7185365
1335,Sub Brothers,1,4.7,105,"1417 W Morse Ave, Chicago, IL 60626, USA",42.0077743,-87.6665649
958,Bru Coffeeworks,1,4.9,105,"3005 W Lawrence Ave, Chicago, IL 60625, USA",41.9683758,-87.7039086
210,Los Amantes,NULL,4.1,105,"4753 W 47th St, Chicago, IL 60632, USA",41.8073831,-87.7423524
870,Monte Alban,1,4.1,106,"6012 W Fullerton Ave, Chicago, IL 60639, USA",41.923958,-87.7763907
1376,The Halal Guys,1,4.1,106,"6474 N Sheridan Rd, Chicago, IL 60626, USA",42.0002703,-87.6609885
152,Dinner and a Movie,NULL,3.5,106,"2500 N Ashland Ave, Chicago, IL 60614, USA",41.9270775,-87.6685351
520,El Caballo Loco,NULL,3.9,106,"4024 N Kedzie Ave, Chicago, IL 60618, USA",41.954698,-87.7083053
253,Tacos El Rey,NULL,4.1,106,"9625 S Ewing Ave, Chicago, IL 60617, USA",41.7205576,-87.5350302
482,Tastee Rolls,NULL,4.3,106,"130 E 79th St, Chicago, IL 60619, USA",41.7511989,-87.6200789
155,Sweet Rice Chicago,NULL,4.6,106,"1904 N Western Ave, Chicago, IL 60647, USA",41.9160148,-87.6876581
200,Beatrix Market,2,4.6,107,"155 N Upper Wacker Dr Suite 102, Chicago, IL 60606, USA",41.8847408,-87.6359251
765,Vegetarian Express,1,4.4,107,"4747 N Damen Ave, Chicago, IL 60625, USA",41.9683267,-87.6787157
392,Cloud Cookie,1,4.6,107,"3809 N Clark St 1st floor, Chicago, IL 60613, USA",41.9513395,-87.6596057
1020,Tasty Place,NULL,4.4,107,"2306 S Wentworth Ave, Chicago, IL 60616, USA",41.8507195,-87.6322079
32,Kyoten,4,4.9,108,"2507 W Armitage Ave, Chicago, IL 60647, USA",41.9174375,-87.6902262
1186,Tan lu,2,3.8,108,"2101 S China Pl, Chicago, IL 60616, USA",41.854706,-87.632678
1315,Tanoor Halal Mediterranean and Mexican Grill,1,4.1,108,"2304 S Kedzie Ave, Chicago, IL 60623, USA",41.8497528,-87.705457
534,Asian Station,NULL,4.7,108,"1343 W Morse Ave, Chicago, IL 60626, USA",42.007726,-87.665561
1271,Ciao! Cafe & Wine Lounge,2,4.5,109,"939 W Madison St, Chicago, IL 60607, USA",41.881592,-87.6510328
187,Cafe Michelle @Dusable Harbor,NULL,3.3,109,"200 N Lakefront Trl, Chicago, IL 60601, USA",41.8861129,-87.613026
1129,El Michoacanito,2,4.3,110,"4315 N Kedzie Ave, Chicago, IL 60647, USA",41.9598287,-87.7080068
772,Rainbow Tacos,2,4.4,110,"5119 N Lincoln Ave, Chicago, IL 60625, USA",41.9747571,-87.6920396
803,Antojitos Pozoleria,NULL,4.5,110,"2459 S Homan Ave, Chicago, IL 60623, USA",41.8463924,-87.7098082
849,Sopraffina Marketcaffe,2,4.1,111,"222 W Adams St, Chicago, IL 60606, USA",41.879932,-87.6349217
908,Hom Mali Thai on North Ave,2,4.2,111,"417 W North Ave, Chicago, IL 60610, USA",41.9108592,-87.6393364
1128,Tapia's Pizza on Howard,1,4.2,111,"2349 W Howard St, Chicago, IL 60645, USA",42.019203,-87.689609
1065,La Autentica De Guerrero,NULL,4.7,111,"3051 N Central Ave Unit A, Chicago, IL 60634, USA",41.9364649,-87.7662515
1221,Dear Margaret,NULL,4.8,111,"2965 N Lincoln Ave, Chicago, IL 60657, USA",41.9358605,-87.6629129
1147,Cinnaholic,2,4.7,112,"1295 N Milwaukee Ave, Chicago, IL 60622, USA",41.9054364,-87.6695436
