,name,price_level,rating,user_ratings_total,formatted_address,latitude,longitude
132,Moti X Masala Pizza,2,4.4,771,"70 W Huron St, Chicago, IL 60654, USA",41.8950167,-87.6310175
143,Bru Chicago,2,4.4,379,"1562 N Milwaukee Ave, Chicago, IL 60622, USA",41.9097733,-87.6768023
241,Pockets Restaurant,2,4.4,207,"1009 W Madison St, Chicago, IL 60607, USA",41.8815246,-87.652604
320,Te'amo Boba Bar,2,4.4,201,"2169 A S China Pl, Chicago, IL 60616, USA",41.8535235,-87.6350099
328,Stax Cafe,2,4.4,1050,"1401 W Taylor St, Chicago, IL 60607, USA",41.8691042,-87.6617945
334,Cafe Istanbul,2,4.4,675,"2014 W Division St, Chicago, IL 60622, USA",41.903386,-87.6778378
346,Jason's Deli,2,4.4,767,"1258 S Canal St, Chicago, IL 60607, USA",41.8655698,-87.640209
364,Villa Rosa Pizza Kitchen,2,4.4,78,"5345 W Devon Ave, Chicago, IL 60646, USA",41.9970839,-87.7627852
370,Silver Seafood Restaurant,2,4.4,115,"4829 N Broadway, Chicago, IL 60640, USA",41.9699897,-87.6594848
402,Trike Thai Noodles & Sushi,2,4.4,264,"2539 N Milwaukee Ave, Chicago, IL 60647, USA",41.927627,-87.70456
407,Nella Pizza e Pasta,2,4.4,693,"1125 E 55th St, Chicago, IL 60615, USA",41.794878,-87.5985437
425,Seadog Sushi Bar,2,4.4,317,"1500 W Division St #3344, Chicago, IL 60642, USA",41.9036327,-87.6651903
459,Connie's Pizza,2,4.4,3870,"2373 S Archer Ave, Chicago, IL 60616, USA",41.8490742,-87.6407643
512,Palermo's of 63rd Pizza and Restaurant,2,4.4,651,"3751 W 63rd St, Chicago, IL 60629, USA",41.778539,-87.7175198
551,Pizzeria Portofino,2,4.4,911,"317 N Clark St, Chicago, IL 60654, USA",41.8879836,-87.6307625
560,Chiya Chai Logan Square,2,4.4,862,"2770 N Milwaukee Ave, Chicago, IL 60647, USA",41.9314194,-87.7115722
575,Gino's East,2,4.4,6056,"162 E Superior St, Chicago, IL 60611, USA",41.8958861,-87.6230528
589,Exchequer Restaurant & Pub,2,4.4,2075,"226 S Wabash Ave, Chicago, IL 60604, USA",41.8787244,-87.6265671
591,Hard Rock Cafe,2,4.4,3437,"63 W Ontario St, Chicago, IL 60654, USA",41.8931028,-87.630405
630,PR Italian Bistro,2,4.4,546,"3908 N Sheridan Rd, Chicago, IL 60613, USA",41.9530736,-87.6547518
642,Danny's Pizza Place,2,4.4,839,"6021 S Archer Ave, Chicago, IL 60638, USA",41.7947334,-87.7674983
646,Main Pizza Chalavi,2,4.4,336,"2839 W Touhy Ave, Chicago, IL 60645, USA",42.0118502,-87.7011589
655,Susupuato Restaurant,2,4.4,190,"6161 N Broadway, Chicago, IL 60660, USA",41.9940729,-87.6600281
675,Ann Sather,2,4.4,832,"1147 W Granville Ave, Chicago, IL 60660, USA",41.9944158,-87.6600771
676,Edgewater Mexican Cafe,2,4.4,327,"1055 W Bryn Mawr Ave, Chicago, IL 60660, USA",41.9835023,-87.6578278
681,Wise Guy's Pizza,2,4.4,130,"3822 W 111th St, Chicago, IL 60655, USA",41.6915028,-87.7163711
684,The Village,2,4.4,3564,"71 W Monroe St, Chicago, IL 60603, USA",41.8805382,-87.6302049
692,Dollop Diner,2,4.4,586,"5060 N Clark St, Chicago, IL 60640, USA",41.9742403,-87.6683525
704,Polygon Cafe,2,4.4,338,"5204 N Clark St, Chicago, IL 60640, USA",41.9764614,-87.6686561
705,Milano's Pizza,2,4.4,254,"10945 S Western Ave, Chicago, IL 60643, USA",41.6941319,-87.680785
750,Coco Pazzo Cafe,2,4.4,465,"212 E Ohio St, Chicago, IL 60611, USA",41.8926811,-87.6220932
778,90 Miles Cuban Cafe,2,4.4,2918,"2540 W Armitage Ave, Chicago, IL 60647, USA",41.917692,-87.691817
785,Angelo's Wine Bar,2,4.4,576,"3026 W Montrose Ave, Chicago, IL 60618, USA",41.9613729,-87.7043617
795,Dancen,2,4.4,322,"5114 N Lincoln Ave, Chicago, IL 60625, USA",41.9745296,-87.6923362
802,Athena Greek Restaurant,2,4.4,2337,"212 S Halsted St #1, Chicago, IL 60661, USA",41.878736,-87.6476337
810,Piccolo Mondo,2,4.4,525,"1642 E 56th St #1, Chicago, IL 60637, USA",41.7935283,-87.5851996
812,Jieyi Sushi,2,4.4,51,"1178 N Milwaukee Ave, Chicago, IL 60642, USA",41.9030628,-87.6662429
848,El Tecolote Restaurant,2,4.4,323,"3519 W 26th St, Chicago, IL 60623, USA",41.844226,-87.713212
853,Pudgy's Pizza & Sandwiches,2,4.4,241,"13460 S Baltimore Ave, Chicago, IL 60633, USA",41.650111,-87.5473284
867,Bangkok Thai Cuisine,2,4.4,119,"6144 N Lincoln Ave, Chicago, IL 60659, USA",41.993598,-87.7131657
888,Orso's,2,4.4,794,"1401 N Wells St, Chicago, IL 60610, USA",41.9077845,-87.6344363
906,Little Branch Cafe,2,4.4,397,"1251 S Prairie Ave, Chicago, IL 60605, USA",41.8659341,-87.6214257
919,Labriola Chicago,2,4.4,2404,"535 N Michigan Ave, Chicago, IL 60611, USA",41.8919903,-87.6235426
932,Mac's Wood Grilled,2,4.4,292,"1801 W Division St, Chicago, IL 60622, USA",41.903021,-87.6725149
941,Yolk - Streeterville,2,4.4,2851,"corner of Grand & McClurg, 355 E Ohio St, Chicago, IL 60611, USA",41.8920251,-87.6180374
969,D4 Irish Pub & Cafe,2,4.4,1584,"345 E Ohio St, Chicago, IL 60611, USA",41.8919592,-87.618871
973,Rio taco's,2,4.4,89,"3246 W Foster Ave, Chicago, IL 60625, USA",41.9758357,-87.7105576
982,Iron Age Korean Steakhouse,2,4.4,705,"1265 N Milwaukee Ave, Chicago, IL 60622, USA",41.9048797,-87.668651
1014,Nookies on Wells,2,4.4,837,"1746 N Wells St, Chicago, IL 60614, USA",41.9142415,-87.6349712
1019,Eduardo's Enoteca,2,4.4,311,"1212 N Dearborn St, Chicago, IL 60610, USA",41.9043891,-87.6301549
1034,Dave's Hot Chicken,2,4.4,279,"3643 N Western Ave, Chicago, IL 60618, USA",41.9480057,-87.6880362
1060,Athenian Room,2,4.4,828,"807 W Webster Ave, Chicago, IL 60614, USA",41.9217096,-87.6491054
1091,Ryo Sushi,2,4.4,670,"62 E Madison St, Chicago, IL 60602, USA",41.8823172,-87.6254739
1101,Robert's Pizza and Dough Company,2,4.4,908,"465 N McClurg Ct, Chicago, IL 60611, USA",41.8905699,-87.6164505
1110,Canton Regio,2,4.4,2679,"1510 W 18th St, Chicago, IL 60608, USA",41.8580113,-87.664259
1135,Andy's Thai Kitchen,2,4.4,480,"950 W Diversey Pkwy, Chicago, IL 60614, USA",41.932783,-87.6534256
1154,Nohea Cafe,2,4.4,162,"1312 W Madison St, Chicago, IL 60607, USA",41.881703,-87.660405
1161,West Town Bakery & Diner,2,4.4,806,"1916 W Chicago Ave, Chicago, IL 60622, USA",41.896158,-87.675407
1173,Armand's Pizzeria,2,4.4,131,"4159 N Western Ave, Chicago, IL 60618, USA",41.9575588,-87.688327
1192,Circle Sushi & Grill,2,4.4,184,"1623 N Halsted St, Chicago, IL 60614, USA",41.9116383,-87.6481216
1197,Huaraches Mexican Restaurant,2,4.4,47,"6107 W Addison St, Chicago, IL 60634, USA",41.9456329,-87.7793121
1204,Red Apple Buffet,2,4.4,1056,"6474 N Milwaukee Ave, Chicago, IL 60631, USA",41.99893,-87.7897484
1226,Dirty Tiff's Cafe,2,4.4,115,"225 E 47th St, Chicago, IL 60653, USA",41.8091095,-87.6200354
1261,Pucci's Restaurant & Pizzeria,2,4.4,357,"10063 S Ewing Ave, Chicago, IL 60617, USA",41.7121087,-87.5349749
1287,Cafe' 75,2,4.4,79,"7550 S Halsted St, Chicago, IL 60620, USA",41.7563311,-87.6444039
1288,Brown Bag Seafood Co.,2,4.4,582,"340 E Randolph St, Chicago, IL 60601, USA",41.884686,-87.618978
1309,Kamehachi Cafe,2,4.4,56,"311 S Wacker Dr, Chicago, IL 60606, USA",41.8776651,-87.6357178
1333,Dongpo Impression,2,4.4,136,"228 W Cermak Rd, Chicago, IL 60616, USA",41.853166,-87.632889
366,Mirai Sushi,3,4.4,178,"2020 W Division St, Chicago, IL 60622, USA",41.9033176,-87.678186
1275,Truluck's Ocean's Finest Seafood and Crab,3,4.4,547,"41 E Chestnut St, Chicago, IL 60611, USA",41.8981351,-87.6266198
6,Cookies & Carnitas,NULL,4.4,136,"5940 N Broadway, Chicago, IL 60660, USA",41.9902941,-87.6604611
30,LAKESIDE FOOD WINE SPIRITS 2,NULL,4.4,7,"2310 N Lincoln Ave, Chicago, IL 60614, USA",41.9238874,-87.6469576
79,Market Creations,NULL,4.4,118,"111 W Jackson Blvd, Chicago, IL 60604, USA",41.8777013,-87.631668
193,Nine One One BBQ Shack,NULL,4.4,317,"2734 W 111th St, Chicago, IL 60655, USA",41.6918326,-87.6899496
213,Harry's Cafe,NULL,4.4,14,"375 E Chicago Ave, Chicago, IL 60611, USA",41.8963628,-87.6174234
269,Reggie's,NULL,4.4,43,"411 S Wells St #1, Chicago, IL 60607, USA",41.8763756,-87.6331564
395,Junebug Cafe West Town,NULL,4.4,99,"851 N Ashland Ave, Chicago, IL 60622, USA",41.8975899,-87.6670516
431,Grota Banquets & Catering,NULL,4.4,77,"3112 N Central Ave, Chicago, IL 60634, USA",41.937228,-87.766761
442,El Sombrero,NULL,4.4,58,"5220 S Pulaski Rd, Chicago, IL 60632, USA",41.79834,-87.7248037
602,Gorilla Sushi Wicker Park,NULL,4.4,256,"1238 N Milwaukee Ave, Chicago, IL 60622, USA",41.9042347,-87.6680752
732,Nha Trang Restaurant,NULL,4.4,44,"1104 W Argyle St, Chicago, IL 60640, USA",41.9734912,-87.6581159
780,Sushi World,NULL,4.4,261,"6251 N McCormick Blvd, Chicago, IL 60659, USA",41.9952146,-87.7125079
797,Cafeteria Marianao,NULL,4.4,484,"1953 N La Crosse Ave, Chicago, IL 60639, USA",41.9166963,-87.7471618
824,Caza Alebrije Restaurant,NULL,4.4,118,"3434 S Western Ave, Chicago, IL 60608, USA",41.831037,-87.685394
878,Bronzeville Wingz,NULL,4.4,127,"4300 S Michigan Ave, Chicago, IL 60653, USA",41.8163804,-87.6232464
895,Simi's Restaurant,NULL,4.4,130,"6310 N Western Ave, Chicago, IL 60659, USA",41.9963203,-87.6900844
1129,The Westin Chicago River North,NULL,4.4,1802,"320 N Dearborn St, Chicago, IL 60654, USA",41.8880493,-87.6298778
1238,Jimenez Restaurant,NULL,4.4,303,"5716 W Diversey Ave, Chicago, IL 60639, USA",41.9313625,-87.7694747
1273,Meson Del Taco Express,NULL,4.4,170,"7616 W Belmont Ave, Chicago, IL 60634, USA",41.938173,-87.8172598
1325,Yinkres Nigerian Restaurant,NULL,4.4,29,"2407 W Lunt Ave, Chicago, IL 60645, USA",42.0084855,-87.6906754
31,Nicky's of Beverly,1,4.5,1219,"10500 S Western Ave, Chicago, IL 60643, USA",41.7025212,-87.681747
50,Flo,1,4.5,692,"1434 W Chicago Ave, Chicago, IL 60642, USA",41.896336,-87.66395
53,Blaze Pizza,1,4.5,570,"24 S Clinton St, Chicago, IL 60661, USA",41.881123,-87.6413991
119,Panaderia Marzeya,1,4.5,62,"8908 S Commercial Ave, Chicago, IL 60617, USA",41.7333412,-87.5514984
135,Gaslight Coffee Roasters,1,4.5,668,"2385 N Milwaukee Ave, Chicago, IL 60647, USA",41.9245667,-87.6997915
160,Back of the Yards Coffeehouse,1,4.5,558,"2059 W 47th St, Chicago, IL 60609, USA",41.8083134,-87.6769533
166,Geo's Pizza Inc,1,4.5,158,"2849 N Harlem Ave, Chicago, IL 60707, USA",41.9322651,-87.8062752
170,Chicago Billiard Cafe,1,4.5,175,"5935 W Irving Park Rd, Chicago, IL 60634, USA",41.9528296,-87.7757567
283,Werewolf Coffee,1,4.5,169,"1765 N Elston Ave, Chicago, IL 60642, USA",41.9147222,-87.664425
290,Hurricane Coffee Co.,1,4.5,92,"4054 N Western Ave, Chicago, IL 60618, USA",41.9557212,-87.6887945
296,FORBIS pizza,1,4.5,150,"2509 W 51st St, Chicago, IL 60632, USA",41.8009318,-87.6871216
301,"Goddess and the Baker, Madison",1,4.5,80,"181 W Madison St, Chicago, IL 60602, USA",41.8816217,-87.633368
331,Thai Pot Noodles Shop,1,4.5,41,"5691 N Milwaukee Ave, Chicago, IL 60646, USA",41.9852228,-87.7759297
344,Klein's Bakery & Cafe,1,4.5,374,"4155 N Broadway, Chicago, IL 60613, USA",41.958324,-87.652806
353,Young's Chinese Restaurant,1,4.5,120,"3949 N Ashland Ave, Chicago, IL 60613, USA",41.953879,-87.6686892
355,Ann Sather Restaurant & Catering,1,4.5,567,"3415 N Broadway, Chicago, IL 60657, USA",41.9438181,-87.6448901
374,Jersey Mike's Subs,1,4.5,90,"4058A W Peterson Ave, Chicago, IL 60646, USA",41.990337,-87.730865
378,Jimmy's Pizza Cafe,1,4.5,926,"2434 W Montrose Ave, Chicago, IL 60618, USA",41.9615397,-87.690125
405,Taco Pros (Taylor St),1,4.5,46,"2200 W Taylor St, Chicago, IL 60612, USA",41.8692452,-87.6813719
409,Cipriani's Pizza,1,4.5,310,"5840 W 63rd St, Chicago, IL 60638, USA",41.7782256,-87.768203
444,Little Vietnam Restaurant,1,4.5,329,"1132 W Bryn Mawr Ave, Chicago, IL 60660, USA",41.9839394,-87.6594231
470,LC Pho Restaurant,1,4.5,243,"2739 W Lawrence Ave, Chicago, IL 60625, USA",41.9683693,-87.6978505
497,Pho's Thai Cuisine,1,4.5,312,"3332 N Lincoln Ave, Chicago, IL 60657, USA",41.942366,-87.6707972
507,Little Corner Restaurant,1,4.5,618,"5937 N Broadway, Chicago, IL 60660, USA",41.9901438,-87.6599947
529,Pho Viet,1,4.5,506,"4941 N Broadway, Chicago, IL 60640, USA",41.9727434,-87.659569
539,Bartoli's Pizzeria,1,4.5,452,"1955 W Addison St, Chicago, IL 60613, USA",41.9466937,-87.6783028
540,Diner Grill,1,4.5,613,"1635 W Irving Park Rd, Chicago, IL 60613, USA",41.9541179,-87.6705083
561,Pick Me Up Cafe,1,4.5,1324,"4882 N Clark St, Chicago, IL 60640, USA",41.9712284,-87.668092
587,Ziggy's Side-Door Pub,1,4.5,51,"6158 W 63rd St, Chicago, IL 60638, USA",41.7779623,-87.7761843
645,Coluta's Pizza,1,4.5,166,"3239 N Harlem Ave, Chicago, IL 60634, USA",41.9390817,-87.806318
660,Three Sons Restaurant,1,4.5,812,"6200 S Archer Ave, Chicago, IL 60638, USA",41.7940054,-87.7747622
661,Mayfair Restaurant,1,4.5,195,"4461 W Lawrence Ave, Chicago, IL 60630, USA",41.9678889,-87.7402139
663,Yindee Restaurant,1,4.5,127,"1824 W Addison St, Chicago, IL 60613, USA",41.947066,-87.674956
670,Green Tomato Cafe,1,4.5,304,"3750 W Ogden Ave, Chicago, IL 60623, USA",41.8532656,-87.7195887
737,Brothers Restaurant,1,4.5,157,"3000 W Belmont Ave, Chicago, IL 60618, USA",41.9395815,-87.7029244
748,Oasis Cafe,1,4.5,368,"21 N Wabash Ave, Chicago, IL 60602, USA",41.8826666,-87.625696
753,Johnnies Snack Shop IL,1,4.5,279,"160 N Halsted St, Chicago, IL 60661, USA",41.8848689,-87.6476129
760,Pride Sushi and Thai,1,4.5,277,"2706 W Peterson Ave, Chicago, IL 60659, USA",41.9906724,-87.6973719
776,Eppel's Restaurant,1,4.5,1041,"554 Roosevelt Rd, Chicago, IL 60607, USA",41.867403,-87.641464
781,Carm's Beef and Italian Ice,1,4.5,294,"1057 W Polk St, Chicago, IL 60607, USA",41.8716315,-87.6534664
800,Bongiorno's Cucina Italiana & Pizzeria,1,4.5,964,"405 N Wabash Ave, Chicago, IL 60611, USA",41.8898261,-87.626044
808,Gina's Chicken,1,4.5,140,"3415 E 106th St, Chicago, IL 60617, USA",41.7025897,-87.5406674
825,Stella's Diner,1,4.5,974,"3042 N Broadway #5316, Chicago, IL 60657, USA",41.93776,-87.644538
836,Peking Mandarin Restaurant,1,4.5,680,"3459 W Lawrence Ave, Chicago, IL 60625, USA",41.968219,-87.7156819
838,Thai Valley,1,4.5,193,"4600 N Kedzie Ave, Chicago, IL 60625, USA",41.9648361,-87.7085089
854,Cozy Corner Restaurant and Pancake House,1,4.5,2355,"2294 N Milwaukee Ave, Chicago, IL 60647, USA",41.9223785,-87.6970022
884,City Cafe,1,4.5,303,"3234 N Pulaski Rd, Chicago, IL 60641, USA",41.9401082,-87.7273431
900,Panaderia Nuevo Leon,1,4.5,694,"1634 W 18th St, Chicago, IL 60608, USA",41.8579091,-87.6675645
916,Tata's Pizza,1,4.5,120,"3019 W 111th St, Chicago, IL 60655, USA",41.6913753,-87.6969033
927,Redz Belizean Restaurant,1,4.5,307,"7605 N Paulina St, Chicago, IL 60626, USA",42.0196415,-87.6728308
930,Cozy Corner Restaurant & Pancake House,1,4.5,1471,"6349 N Clark St, Chicago, IL 60660, USA",41.9978747,-87.6702067
952,Ruby's Fast Food,1,4.5,473,"4551 N Pulaski Rd, Chicago, IL 60630, USA",41.9640519,-87.7275692
984,Kabobi - Persian and Mediterranean Grill,1,4.5,3360,"4748 N Kedzie Ave, Chicago, IL 60625, USA",41.9680573,-87.7086345
991,Sunrise Cafe Chicago,1,4.5,333,"2012 W Chicago Ave, Chicago, IL 60622, USA",41.8960161,-87.6776513
1040,Chicago Taco Authority,1,4.5,714,"4219 W Irving Park Rd, Chicago, IL 60641, USA",41.95336,-87.7333583
1057,Thai Thank You,1,4.5,108,"3248 N Lincoln Ave, Chicago, IL 60657, USA",41.9409567,-87.6696922
1082,Windy City Cafe,1,4.5,614,"1062 W Chicago Ave, Chicago, IL 60642, USA",41.896471,-87.655041
1097,Dulce Cafe Cubano,1,4.5,35,"5100 S Racine Ave, Chicago, IL 60609, USA",41.8011714,-87.6552847
1120,Mr. Taco Mex,1,4.5,375,"10658 S Torrence Ave, Chicago, IL 60617, USA",41.7010949,-87.5599083
1128,Sweet Maple Cafe,1,4.5,1300,"1339 W Taylor St, Chicago, IL 60607, USA",41.8691928,-87.6607119
1137,China Lamp Restaurant,1,4.5,219,"4603 S Ashland Ave, Chicago, IL 60609, USA",41.810237,-87.664593
1177,Dimo's Pizza Wicker Park,1,4.5,1313,"1615 N Damen Ave, Chicago, IL 60647, USA",41.9110152,-87.6771417
1247,Bia's Cafe Marianao,1,4.5,863,"4323 W Addison St, Chicago, IL 60641, USA",41.9460917,-87.7361795
1248,Chicken Hut,1,4.5,295,"3200 N Broadway, Chicago, IL 60657, USA",41.9402011,-87.6446151
1271,Makkah Cafe,1,4.5,55,"6349 N Claremont Ave, Chicago, IL 60659, USA",41.9973605,-87.6884595
1276,Charmers Cafe,1,4.5,326,"1500 W Jarvis Ave, Chicago, IL 60626, USA",42.0161854,-87.6683297
1279,Taqueria Traspasada,1,4.5,648,"3144 N California Ave, Chicago, IL 60618, USA",41.9389628,-87.6980325
1286,The Outpost Mexican Eatery,1,4.5,95,"520 W Harrison St, Chicago, IL 60607, USA",41.8744799,-87.6404071
1289,Sultan's Market,1,4.5,1243,"2057 W North Ave, Chicago, IL 60647, USA",41.910298,-87.6796464
1303,Thai Basil,1,4.5,30,"937 N Damen Ave, Chicago, IL 60622, USA",41.8988021,-87.677008
1307,Cafe 63,1,4.5,289,"6411 W 63rd St, Chicago, IL 60638, USA",41.7774852,-87.7817997
1308,Pupuseria,1,4.5,695,"6533 W 63rd St, Chicago, IL 60638, USA",41.7774631,-87.7850087
1310,Old Lviv,1,4.5,270,"2228 W Chicago Ave, Chicago, IL 60622, USA",41.8959303,-87.683171
1330,Jess Cafe,1,4.5,936,"5819 W Belmont Ave, Chicago, IL 60634, USA",41.9384102,-87.7721857
11,South Loop - Lou Malnati's Pizzeria,2,4.5,7082,"805 S State St, Chicago, IL 60605, USA",41.8715611,-87.6272861
15,Forno Rosso Pizzeria Napoletana,2,4.5,893,"1048 W Randolph St, Chicago, IL 60607, USA",41.8846823,-87.6541832
20,Blue Sushi Sake Grill,2,4.5,90,"2351 N Lincoln Ave Suite A1-120, Chicago, IL 60614, USA",41.9247053,-87.647467
26,Pho No.1 Brewing Co.,2,4.5,32,"7958 W Belmont Ave, Chicago, IL 60634, USA",41.9379543,-87.8260787
29,Egg Harbor Cafe,2,4.5,374,"220 E Illinois St, Chicago, IL 60611, USA",41.8912318,-87.6216051
34,Blue Bottle Coffee,2,4.5,247,"313 W Wolf Point Plaza, Chicago, IL 60654, USA",41.8877617,-87.6369341
41,Time Out Market Chicago,2,4.5,1528,"916 W Fulton Market, Chicago, IL 60607, USA",41.8868872,-87.650454
87,Philz Coffee,2,4.5,10,"27 W. Chicago Ave Retail B, Chicago, IL 60654, USA",41.89651,-87.6293037
101,Starbucks Reserve,2,4.5,575,"1003 N Rush St, Chicago, IL 60611, USA",41.9009507,-87.6274765
105,Kuma's Corner West Loop,2,4.5,1895,"852 W Fulton Market, Chicago, IL 60607, USA",41.8869103,-87.6496358
144,Intelligentsia Coffee Wicker Park Coffeebar,2,4.5,364,"1609 W Division St, Chicago, IL 60622, USA",41.9031205,-87.6678488
153,Coffee Joint,2,4.5,254,"2059 W Irving Park Rd, Chicago, IL 60618, USA",41.9539955,-87.6810314
169,Stan's Donuts & Coffee,2,4.5,776,"2800 N Clark St, Chicago, IL 60657, USA",41.93292,-87.6451225
180,Giordano's,2,4.5,7981,"223 W Jackson Blvd, Chicago, IL 60606, USA",41.8780104,-87.634898
282,The Coffee Studio,2,4.5,488,"5628 N Clark St, Chicago, IL 60660, USA",41.984294,-87.669108
323,Ain't She Sweet Cafe,2,4.5,632,"9920 S Western Ave, Chicago, IL 60643, USA",41.7132954,-87.6820123
340,Pequod's Pizza,2,4.5,10110,"2207 N Clybourn Ave, Chicago, IL 60614, USA",41.921934,-87.6643512
424,Four Seasons Dumplings,2,4.5,71,"3205 S Halsted St, Chicago, IL 60608, USA",41.8360163,-87.6458318
427,Tanoshii,2,4.5,374,"5547 N Clark St, Chicago, IL 60640, USA",41.9830944,-87.6684306
435,Awash Ethiopian Restaurant,2,4.5,297,"6324 N Broadway, Chicago, IL 60660, USA",41.9971996,-87.6608469
443,Nano western,2,4.5,82,"4256 N Western Ave, Chicago, IL 60618, USA",41.9593673,-87.6889059
445,Russian Tea Time Restaurant,2,4.5,757,"77 E Adams St, Chicago, IL 60603, USA",41.8793475,-87.6250758
476,Wentworth Seafood House,2,4.5,295,"2229 S Wentworth Ave, Chicago, IL 60616, USA",41.8519795,-87.6318555
481,Cafe Marbella Tapas,2,4.5,336,"5527 N Milwaukee Ave, Chicago, IL 60630, USA",41.982453,-87.7735881
500,Woo Chon Korean BBQ Restaurant,2,4.5,360,"5744 N California Ave, Chicago, IL 60659, USA",41.9862391,-87.6994954
531,Aroy Thai Chicago,2,4.5,342,"4654 N Damen Ave, Chicago, IL 60625, USA",41.9667121,-87.6793152
573,The Pasta Bowl - Lincoln Park,2,4.5,934,"2434 N Clark St, Chicago, IL 60614, USA",41.9264445,-87.6411894
592,True Food Kitchen,2,4.5,1724,"1 W Erie St, Chicago, IL 60654, USA",41.893954,-87.628365
598,Antique Taco Wicker Park,2,4.5,1012,"1360 N Milwaukee Ave, Chicago, IL 60622, USA",41.9064135,-87.6716364
600,Sapori Napoletani Pizzeria Napoletana Wood burning oven,2,4.5,411,"6050 N Northwest Hwy, Chicago, IL 60631, USA",41.9909716,-87.7974199
609,Basil Leaf Cafe,2,4.5,341,"2465 N Clark St, Chicago, IL 60614, USA",41.9272732,-87.6413781
614,Honeybear Cafe,2,4.5,722,"7036 N Clark St, Chicago, IL 60626, USA",42.0100445,-87.6743688
619,El Mariachi Restaurant,2,4.5,294,"3420 N Broadway, Chicago, IL 60657, USA",41.9438354,-87.6454144
640,Gold Coast - Lou Malnati's Pizzeria,2,4.5,4470,"1120 N State St, Chicago, IL 60610, USA",41.9026225,-87.6285973
643,Cafe El Tapatio,2,4.5,941,"3400 N Ashland Ave, Chicago, IL 60657, USA",41.943492,-87.66908
677,Harry Caray's Italian Steakhouse,2,4.5,2353,"33 W Kinzie St, Chicago, IL 60654, USA",41.8891009,-87.6293401
694,Mrs. Murphy & Sons Irish Bistro,2,4.5,472,"3905 N Lincoln Ave, Chicago, IL 60613, USA",41.952618,-87.677464
697,Dee's,2,4.5,110,"1114 W Armitage Ave, Chicago, IL 60614, USA",41.9182341,-87.6561199
708,BienMeSabe Venezuelan Cafe & Restaurant,2,4.5,1660,"1637 W Montrose Ave, Chicago, IL 60613, USA",41.9614059,-87.6706256
714,Yeowoosai,2,4.5,279,"6248 N California Ave, Chicago, IL 60659, USA",41.9952731,-87.7000128
722,Glenn's Diner,2,4.5,935,"1820 W Montrose Ave, Chicago, IL 60613, USA",41.9616139,-87.675514
723,Green Tea Japanese Restaurant,2,4.5,208,"2206 N Clark St, Chicago, IL 60614, USA",41.9222065,-87.6386594
769,Joseph's Bar & Restaurant,2,4.5,204,"3123 W 111th St, Chicago, IL 60655, USA",41.6914766,-87.6993967
784,La Crosta Woodfire Pizzeria Italiana,2,4.5,310,"2360 N Lincoln Ave, Chicago, IL 60614, USA",41.9248589,-87.6482891
792,Yuzu Sushi & Robata Grill,2,4.5,1215,"1751 W Chicago Ave, Chicago, IL 60622, USA",41.8957762,-87.6717132
804,Martino's Italian Cuisine & Pizzeria,2,4.5,231,"3431 W Peterson Ave, Chicago, IL 60659, USA",41.9900498,-87.7153733
806,MeeNaRi Restaurant,2,4.5,66,"3311 W Bryn Mawr Ave, Chicago, IL 60659, USA",41.9828216,-87.7117828
822,Honey Butter Fried Chicken,2,4.5,3381,"3361 N Elston Ave, Chicago, IL 60618, USA",41.9426281,-87.7028305
828,Revival Food Hall,2,4.5,2886,"125 S Clark St, Chicago, IL 60603, USA",41.8798393,-87.6305668
855,Manny's Cafeteria & Delicatessen,2,4.5,3128,"1141 S Jefferson St, Chicago, IL 60607, USA",41.8679561,-87.6419647
858,El Nandu Restaurant,2,4.5,468,"2731 W Fullerton Ave #3015, Chicago, IL 60647, USA",41.9246145,-87.6962187
896,Sushi X,2,4.5,277,"1136 W Chicago Ave, Chicago, IL 60642, USA",41.8963992,-87.6566781
909,Corey's NYC Bagel Deli,2,4.5,383,"1001 W North Ave, Chicago, IL 60642, USA",41.9104317,-87.6534634
914,Kai Sushi,2,4.5,539,"1255 S State St, Chicago, IL 60605, USA",41.8660148,-87.627117
915,Miku Sushi,2,4.5,571,"4514 N Lincoln Ave, Chicago, IL 60625, USA",41.9635439,-87.6854695
925,Bel-Ami,2,4.5,124,"5530 N Lincoln Ave, Chicago, IL 60625, USA",41.9820931,-87.6936872
974,Flo & Santos,2,4.5,1667,"1310 S Wabash Ave, Chicago, IL 60605, USA",41.8653731,-87.6262352
999,Tacos Don Cuco,2,4.5,337,"1847 W 47th St, Chicago, IL 60609, USA",41.8083801,-87.6716886
1011,Tre Kronor,2,4.5,1080,"3258 W Foster Ave, Chicago, IL 60625, USA",41.9758933,-87.7110012
1021,Ceres Cafe,2,4.5,787,"141 W Jackson Blvd, Chicago, IL 60604, USA",41.8778132,-87.6319758
1030,Bourbon Cafe,2,4.5,200,"4768 N Lincoln Ave, Chicago, IL 60625, USA",41.968308,-87.6884793
1122,Carmelo's Taco Place,2,4.5,197,"2746 W 59th St, Chicago, IL 60629, USA",41.7865904,-87.6929505
1126,Easy Street Pizza & Beer Garden,2,4.5,690,"3750 N Central Ave, Chicago, IL 60634, USA",41.9491862,-87.7671093
1131,Dib Sushi Bar and Thai Cuisine,2,4.5,350,"1025 W Lawrence Ave, Chicago, IL 60640, USA",41.9688148,-87.6559892
